OrderID,ProductID,CustomerID,DateID,TerritoryID,Quantity,UnitPrice,UnitCost,SalesAmount_USD,SalesAmount_GBP,TaxAmount
2249,3,105,20220304,3,1,856.98,660,856.98,677.01,135.4
2250,5,61,20231106,1,5,5.87,4,29.34,23.18,4.64
2251,17,171,20210623,5,5,67.42,55,337.12,266.32,53.26
2252,8,154,20210511,1,3,32.88,26,98.64,77.93,15.59
2253,13,192,20230419,6,2,9.41,6,18.81,14.86,2.97
2254,5,28,20211110,2,2,6.34,4,12.68,10.02,2.0
2255,14,66,20220923,5,1,12.11,9,12.11,9.57,1.91
2256,4,82,20220622,5,4,29.42,22,117.69,92.98,18.6
2257,9,38,20211221,3,4,37.9,26,151.61,119.77,23.95
2258,1,166,20220318,5,1,1094.93,720,1094.93,864.99,173.0
2259,2,177,20230809,6,2,1103.84,900,2207.68,1744.07,348.81
2260,10,164,20220706,6,3,49.65,32,148.95,117.67,23.53
2261,4,137,20230911,2,4,28.47,22,113.89,89.97,17.99
2262,9,78,20220719,1,2,32.47,26,64.93,51.29,10.26
2263,15,162,20210819,3,4,67.26,45,269.04,212.54,42.51
2264,3,200,20220128,4,4,969.19,660,3876.76,3062.64,612.53
2265,14,26,20220422,2,3,12.18,9,36.54,28.87,5.77
2266,14,155,20220520,6,5,13.22,9,66.1,52.22,10.44
2267,1,196,20221013,1,2,1018.86,720,2037.71,1609.79,321.96
2268,5,1,20230710,4,2,5.66,4,11.31,8.93,1.79
2269,19,22,20220328,1,2,14.7,12,29.4,23.23,4.65
2270,5,153,20231020,6,4,5.99,4,23.94,18.91,3.78
2271,15,123,20220405,6,2,55.37,45,110.73,87.48,17.5
2272,19,84,20230913,3,2,13.71,12,27.41,21.65,4.33
2273,6,101,20220613,4,5,12.12,10,60.61,47.88,9.58
2274,18,166,20210203,5,2,24.85,16,49.71,39.27,7.85
2275,7,68,20221026,6,2,15.75,14,31.5,24.89,4.98
2276,14,154,20230606,3,2,10.3,9,20.6,16.27,3.25
2277,6,146,20220613,1,1,14.59,10,14.59,11.53,2.31
2278,15,173,20220916,4,1,54.55,45,54.55,43.09,8.62
2279,7,69,20211020,3,4,18.07,14,72.3,57.12,11.42
2280,7,154,20220912,2,3,20.49,14,61.46,48.55,9.71
2281,14,47,20210929,4,2,10.03,9,20.06,15.85,3.17
2282,8,159,20220112,4,2,33.41,26,66.81,52.78,10.56
2283,15,22,20230908,1,4,52.5,45,209.99,165.89,33.18
2284,13,176,20220411,2,4,8.73,6,34.9,27.57,5.51
2285,20,66,20231122,1,1,24.81,18,24.81,19.6,3.92
2286,11,61,20210317,4,3,12.79,8,38.36,30.3,6.06
2287,20,182,20230821,6,1,19.85,18,19.85,15.68,3.14
2288,20,98,20221226,3,4,25.84,18,103.37,81.66,16.33
2289,18,11,20210709,5,2,19.68,16,39.36,31.09,6.22
2290,16,87,20221223,4,2,8.01,7,16.03,12.66,2.53
2291,17,111,20231017,2,3,63.71,55,191.14,151.0,30.2
2292,5,128,20210305,3,3,6.25,4,18.76,14.82,2.96
2293,9,157,20220210,3,5,32.67,26,163.35,129.05,25.81
2294,11,189,20210825,4,2,11.02,8,22.05,17.42,3.48
2295,15,14,20230802,2,2,50.73,45,101.46,80.15,16.03
2296,2,121,20210921,3,2,1307.68,900,2615.37,2066.14,413.23
2297,4,127,20220919,1,4,28.12,22,112.49,88.87,17.77
2298,18,125,20231016,4,4,18.5,16,74.0,58.46,11.69
2299,5,32,20231031,3,1,4.81,4,4.81,3.8,0.76
2300,6,44,20220211,6,5,15.11,10,75.56,59.69,11.94
2301,19,55,20230320,5,1,16.36,12,16.36,12.92,2.58
2302,6,107,20230330,1,2,14.84,10,29.68,23.45,4.69
2303,4,85,20230830,1,3,31.69,22,95.08,75.11,15.02
2304,4,101,20230904,3,5,34.42,22,172.1,135.96,27.19
2305,11,40,20210602,1,1,10.64,8,10.64,8.41,1.68
2306,16,117,20231012,6,3,9.78,7,29.34,23.18,4.64
2307,11,12,20210108,6,5,12.6,8,63.02,49.79,9.96
2308,19,34,20220412,2,1,18.01,12,18.01,14.23,2.85
2309,11,15,20220210,6,1,10.99,8,10.99,8.68,1.74
2310,13,24,20230515,4,3,7.13,6,21.4,16.91,3.38
2311,3,6,20220727,2,2,854.21,660,1708.41,1349.64,269.93
2312,10,166,20220802,6,2,37.13,32,74.26,58.67,11.73
2313,14,189,20221206,3,5,10.49,9,52.45,41.44,8.29
2314,4,95,20230814,5,2,29.59,22,59.17,46.74,9.35
2315,16,69,20220712,5,5,9.18,7,45.9,36.26,7.25
2316,14,95,20231221,5,2,11.85,9,23.71,18.73,3.75
2317,3,11,20220905,5,3,1047.18,660,3141.54,2481.82,496.36
2318,8,166,20230829,6,2,40.7,26,81.4,64.31,12.86
2319,17,22,20230126,3,4,72.53,55,290.11,229.19,45.84
2320,10,39,20221117,2,3,48.66,32,145.99,115.33,23.07
2321,14,76,20230120,5,1,12.38,9,12.38,9.78,1.96
2322,17,28,20210308,5,4,71.86,55,287.43,227.07,45.41
2323,19,65,20221028,3,3,16.71,12,50.14,39.61,7.92
2324,1,30,20221223,6,4,856.64,720,3426.56,2706.98,541.4
2325,13,12,20210920,1,4,9.23,6,36.92,29.17,5.83
2326,11,151,20220303,6,4,11.83,8,47.32,37.38,7.48
2327,20,68,20221007,3,2,21.7,18,43.4,34.29,6.86
2328,20,67,20210423,6,1,23.7,18,23.7,18.72,3.74
2329,1,102,20210127,1,1,853.82,720,853.82,674.52,134.9
2330,15,178,20221116,4,5,65.83,45,329.17,260.04,52.01
2331,20,158,20220311,3,4,27.04,18,108.17,85.45,17.09
2332,5,35,20210506,1,2,4.62,4,9.25,7.31,1.46
2333,7,7,20210125,2,4,19.94,14,79.76,63.01,12.6
2334,8,112,20230721,6,5,31.08,26,155.41,122.77,24.55
2335,15,38,20220309,4,4,49.99,45,199.96,157.97,31.59
2336,5,190,20210827,6,4,6.33,4,25.31,19.99,4.0
2337,1,116,20221108,5,2,864.48,720,1728.96,1365.88,273.18
2338,13,14,20230329,3,1,6.91,6,6.91,5.46,1.09
2339,14,107,20231020,4,5,12.58,9,62.91,49.7,9.94
2340,10,10,20230307,4,4,42.98,32,171.91,135.81,27.16
2341,20,174,20230428,4,2,26.23,18,52.46,41.44,8.29
2342,1,109,20230127,5,3,991.17,720,2973.52,2349.08,469.82
2343,14,122,20220120,1,4,12.7,9,50.81,40.14,8.03
2344,12,115,20230717,6,4,5.55,5,22.21,17.55,3.51
2345,7,121,20220217,3,4,17.02,14,68.1,53.8,10.76
2346,19,176,20211111,3,5,18.32,12,91.6,72.36,14.47
2347,15,34,20231024,3,4,71.1,45,284.38,224.66,44.93
2348,12,121,20230824,2,5,6.02,5,30.09,23.77,4.75
2349,3,171,20230919,4,2,783.19,660,1566.37,1237.43,247.49
2350,20,126,20210813,1,4,28.29,18,113.15,89.39,17.88
2351,10,61,20221209,2,5,35.95,32,179.76,142.01,28.4
2352,12,67,20210127,3,2,5.94,5,11.87,9.38,1.88
2353,2,17,20221223,3,4,1041.29,900,4165.14,3290.46,658.09
2354,4,144,20211123,2,4,27.04,22,108.14,85.43,17.09
2355,12,197,20220504,1,5,6.17,5,30.84,24.36,4.87
2356,17,155,20210805,6,1,79.93,55,79.93,63.14,12.63
2357,15,194,20220921,1,1,67.09,45,67.09,53.0,10.6
2358,4,144,20230525,1,5,25.36,22,126.8,100.17,20.03
2359,4,53,20230623,3,2,32.21,22,64.42,50.89,10.18
2360,15,196,20231013,5,4,65.98,45,263.93,208.5,41.7
2361,5,166,20210524,3,3,6.04,4,18.11,14.31,2.86
2362,7,113,20210625,4,1,17.12,14,17.12,13.52,2.7
2363,11,74,20221111,5,2,9.14,8,18.28,14.44,2.89
2364,14,93,20220620,6,2,10.58,9,21.16,16.72,3.34
2365,17,108,20231218,2,2,82.55,55,165.1,130.43,26.09
2366,14,118,20220817,5,3,14.15,9,42.44,33.53,6.71
2367,5,198,20220928,1,5,6.29,4,31.44,24.84,4.97
2368,11,81,20210503,4,2,10.54,8,21.07,16.65,3.33
2369,2,170,20220719,6,2,1396.13,900,2792.26,2205.89,441.18
2370,17,76,20210325,4,4,84.86,55,339.44,268.16,53.63
2371,18,78,20231003,6,3,24.87,16,74.62,58.95,11.79
2372,9,136,20210113,5,2,37.7,26,75.41,59.57,11.91
2373,7,140,20221003,5,5,19.96,14,99.82,78.86,15.77
2374,12,167,20230928,4,2,7.7,5,15.4,12.17,2.43
2375,2,138,20210503,3,4,1316.29,900,5265.18,4159.49,831.9
2376,5,134,20231128,5,3,4.83,4,14.48,11.44,2.29
2377,18,80,20230104,5,3,23.66,16,70.97,56.07,11.21
2378,1,8,20210818,5,5,885.13,720,4425.64,3496.26,699.25
2379,14,130,20220314,1,1,13.69,9,13.69,10.82,2.16
2380,17,91,20220107,1,1,81.31,55,81.31,64.23,12.85
2381,15,77,20210629,5,1,59.7,45,59.7,47.16,9.43
2382,19,145,20211206,6,5,18.27,12,91.33,72.15,14.43
2383,12,77,20211202,3,5,7.18,5,35.91,28.37,5.67
2384,13,134,20231023,6,2,6.92,6,13.83,10.93,2.19
2385,19,50,20230111,3,4,13.79,12,55.15,43.57,8.71
2386,14,106,20231018,1,1,10.18,9,10.18,8.04,1.61
2387,16,55,20210707,4,1,8.99,7,8.99,7.1,1.42
2388,13,151,20230125,5,5,8.94,6,44.68,35.3,7.06
2389,19,128,20220114,6,4,19.18,12,76.72,60.61,12.12
2390,16,188,20230915,4,2,8.21,7,16.41,12.96,2.59
2391,16,183,20210702,4,2,11.09,7,22.18,17.52,3.5
2392,17,31,20230106,6,2,73.02,55,146.05,115.38,23.08
2393,6,144,20210217,3,1,14.01,10,14.01,11.07,2.21
2394,4,31,20220810,3,5,27.39,22,136.93,108.17,21.63
2395,5,31,20230120,3,3,6.38,4,19.15,15.13,3.03
2396,10,125,20220311,1,2,37.47,32,74.95,59.21,11.84
2397,14,13,20230426,3,3,10.87,9,32.61,25.76,5.15
2398,16,1,20231128,1,5,8.92,7,44.6,35.23,7.05
2399,14,124,20210305,5,3,12.45,9,37.34,29.5,5.9
2400,13,122,20220429,6,5,7.0,6,34.99,27.64,5.53
2401,17,163,20210719,4,4,78.85,55,315.39,249.16,49.83
2402,11,23,20210803,5,5,10.44,8,52.19,41.23,8.25
2403,13,87,20211201,5,1,9.47,6,9.47,7.48,1.5
2404,9,166,20220928,1,2,37.79,26,75.59,59.72,11.94
2405,10,144,20230331,6,1,45.5,32,45.5,35.95,7.19
2406,7,159,20210504,5,5,20.7,14,103.52,81.78,16.36
2407,17,49,20230329,4,5,85.16,55,425.82,336.4,67.28
2408,18,47,20210623,1,3,23.89,16,71.68,56.63,11.33
2409,19,114,20211220,1,5,16.84,12,84.21,66.53,13.31
2410,19,12,20220801,4,1,15.24,12,15.24,12.04,2.41
2411,14,7,20210916,5,3,11.62,9,34.86,27.54,5.51
2412,4,26,20210512,5,2,27.34,22,54.68,43.2,8.64
2413,9,197,20210921,1,2,32.59,26,65.18,51.49,10.3
2414,6,16,20220809,5,3,11.91,10,35.72,28.22,5.64
2415,2,77,20231020,4,1,1134.02,900,1134.02,895.88,179.18
2416,11,67,20220816,4,1,9.01,8,9.01,7.12,1.42
2417,20,151,20211210,2,4,24.38,18,97.51,77.03,15.41
2418,13,30,20221226,3,1,7.56,6,7.56,5.97,1.19
2419,14,17,20230306,4,1,11.73,9,11.73,9.27,1.85
2420,1,69,20211202,5,5,1035.04,720,5175.18,4088.39,817.68
2421,18,167,20211221,2,3,22.15,16,66.44,52.49,10.5
2422,3,163,20221003,5,2,984.35,660,1968.7,1555.27,311.05
2423,12,139,20210723,2,2,6.84,5,13.69,10.82,2.16
2424,18,116,20220831,1,1,24.1,16,24.1,19.04,3.81
2425,10,168,20230609,2,1,36.16,32,36.16,28.57,5.71
2426,9,154,20221123,3,4,41.59,26,166.36,131.42,26.28
2427,7,150,20230627,5,3,15.72,14,47.16,37.26,7.45
2428,18,145,20231127,1,3,18.32,16,54.95,43.41,8.68
2429,4,36,20230929,6,5,35.19,22,175.94,138.99,27.8
2430,7,157,20220913,5,3,21.59,14,64.76,51.16,10.23
2431,9,193,20220506,6,4,32.15,26,128.6,101.59,20.32
2432,11,88,20230809,2,4,12.64,8,50.54,39.93,7.99
2433,1,178,20220418,2,1,1011.16,720,1011.16,798.82,159.76
2434,1,173,20210107,2,4,992.08,720,3968.34,3134.99,627.0
2435,16,196,20230927,4,5,7.98,7,39.92,31.54,6.31
2436,3,138,20230720,1,4,947.84,660,3791.36,2995.17,599.03
2437,13,154,20220523,3,4,7.13,6,28.53,22.54,4.51
2438,1,32,20230927,4,3,1129.05,720,3387.15,2675.85,535.17
2439,1,57,20220930,6,1,1065.03,720,1065.03,841.37,168.27
2440,12,50,20230904,1,5,7.06,5,35.32,27.9,5.58
2441,8,60,20231027,4,3,29.08,26,87.24,68.92,13.78
2442,20,54,20221208,1,2,28.66,18,57.32,45.28,9.06
2443,13,29,20230705,3,5,8.1,6,40.5,32.0,6.4
2444,18,50,20210902,6,5,22.98,16,114.89,90.76,18.15
2445,19,45,20230516,1,5,13.97,12,69.85,55.18,11.04
2446,5,67,20210405,5,2,6.16,4,12.32,9.73,1.95
2447,9,50,20231113,6,1,41.5,26,41.5,32.79,6.56
2448,18,158,20230921,3,5,24.66,16,123.32,97.42,19.48
2449,14,165,20210105,6,1,13.74,9,13.74,10.85,2.17
2450,14,105,20220408,3,1,12.96,9,12.96,10.24,2.05
2451,16,93,20221101,5,1,10.79,7,10.79,8.52,1.7
2452,2,72,20211118,4,5,1191.99,900,5959.94,4708.35,941.67
2453,13,50,20210108,3,1,9.24,6,9.24,7.3,1.46
2454,8,177,20210205,4,1,40.52,26,40.52,32.01,6.4
2455,6,85,20211011,3,1,14.13,10,14.13,11.16,2.23
2456,1,123,20210520,4,1,1005.31,720,1005.31,794.19,158.84
2457,11,65,20230619,2,1,10.69,8,10.69,8.45,1.69
2458,2,86,20220504,5,2,1414.6,900,2829.19,2235.06,447.01
2459,20,113,20230511,1,4,25.01,18,100.04,79.03,15.81
2460,2,9,20210504,4,3,1390.54,900,4171.61,3295.57,659.11
2461,3,33,20230922,1,4,744.08,660,2976.32,2351.29,470.26
2462,14,17,20230526,1,1,12.42,9,12.42,9.81,1.96
2463,13,103,20220228,1,5,8.86,6,44.28,34.98,7.0
2464,20,169,20211201,5,1,23.88,18,23.88,18.87,3.77
2465,14,159,20221028,5,1,11.43,9,11.43,9.03,1.81
2466,1,117,20230828,5,3,1003.61,720,3010.84,2378.56,475.71
2467,4,4,20210604,5,1,30.72,22,30.72,24.27,4.85
2468,19,33,20211006,6,5,14.74,12,73.69,58.22,11.64
2469,16,186,20220829,5,4,8.35,7,33.4,26.39,5.28
2470,2,16,20210716,2,3,1253.04,900,3759.11,2969.7,593.94
2471,12,80,20230106,5,5,7.44,5,37.19,29.38,5.88
2472,16,80,20210730,5,3,8.72,7,26.16,20.67,4.13
2473,17,151,20210113,6,2,62.08,55,124.15,98.08,19.62
2474,18,14,20221229,4,3,19.16,16,57.49,45.42,9.08
2475,7,18,20211015,3,2,20.08,14,40.15,31.72,6.34
2476,15,154,20230925,6,3,68.67,45,206.01,162.75,32.55
2477,11,158,20230323,3,4,10.11,8,40.46,31.96,6.39
2478,15,11,20210601,4,2,70.2,45,140.4,110.92,22.18
2479,8,178,20230706,2,4,36.71,26,146.84,116.0,23.2
2480,16,189,20211209,3,4,8.42,7,33.67,26.6,5.32
2481,1,93,20210922,1,1,920.84,720,920.84,727.46,145.49
2482,4,37,20230308,3,4,26.34,22,105.35,83.23,16.65
2483,12,12,20230420,1,2,5.99,5,11.99,9.47,1.89
2484,8,68,20210908,6,2,33.02,26,66.04,52.17,10.43
2485,8,46,20230307,2,1,30.89,26,30.89,24.4,4.88
2486,4,6,20220112,6,2,28.37,22,56.74,44.82,8.96
2487,11,54,20210609,3,4,9.76,8,39.04,30.84,6.17
2488,6,135,20220620,5,4,15.39,10,61.57,48.64,9.73
2489,4,37,20210405,2,2,26.31,22,52.62,41.57,8.31
2490,12,82,20220628,5,4,7.94,5,31.77,25.1,5.02
2491,2,196,20211217,5,5,1075.1,900,5375.48,4246.63,849.33
2492,10,39,20230208,3,2,36.05,32,72.1,56.96,11.39
2493,5,131,20220207,5,4,4.82,4,19.27,15.22,3.04
2494,16,170,20210428,5,1,8.29,7,8.29,6.55,1.31
2495,17,96,20220712,4,5,73.27,55,366.34,289.41,57.88
2496,12,135,20220407,6,4,7.29,5,29.16,23.04,4.61
2497,16,69,20221212,5,4,9.93,7,39.73,31.39,6.28
2498,2,54,20230418,2,2,1193.44,900,2386.87,1885.63,377.13
2499,13,56,20211203,3,4,9.27,6,37.06,29.28,5.86
2500,6,96,20230331,3,5,11.42,10,57.12,45.12,9.02
2501,3,76,20231214,4,5,842.02,660,4210.1,3325.98,665.2
2502,2,120,20230418,5,5,1141.37,900,5706.84,4508.4,901.68
2503,15,111,20221010,4,3,67.6,45,202.8,160.21,32.04
2504,9,98,20220331,1,2,34.34,26,68.68,54.26,10.85
2505,3,92,20220117,1,3,1004.06,660,3012.18,2379.62,475.92
2506,18,165,20230106,1,3,25.01,16,75.04,59.28,11.86
2507,4,19,20210521,3,1,30.21,22,30.21,23.87,4.77
2508,7,173,20220425,3,3,17.52,14,52.56,41.52,8.3
2509,9,49,20230907,6,5,41.57,26,207.87,164.22,32.84
2510,18,67,20231215,1,3,19.85,16,59.56,47.05,9.41
2511,13,104,20220512,5,1,8.02,6,8.02,6.34,1.27
2512,5,102,20230105,2,2,5.85,4,11.69,9.24,1.85
2513,16,60,20211028,5,5,10.45,7,52.25,41.28,8.26
2514,15,185,20231222,4,3,67.32,45,201.95,159.54,31.91
2515,7,110,20220325,6,4,16.87,14,67.47,53.3,10.66
2516,18,8,20221007,3,2,22.22,16,44.44,35.11,7.02
2517,10,189,20210705,1,4,48.17,32,192.67,152.21,30.44
2518,11,58,20220525,4,4,11.54,8,46.17,36.47,7.29
2519,18,77,20220803,3,5,17.79,16,88.93,70.25,14.05
2520,5,40,20210216,3,5,5.66,4,28.3,22.36,4.47
2521,20,147,20230516,4,4,21.64,18,86.55,68.37,13.67
2522,3,137,20220715,4,2,882.68,660,1765.35,1394.63,278.93
2523,19,116,20220418,6,3,13.76,12,41.28,32.61,6.52
2524,18,46,20210531,1,5,21.51,16,107.54,84.96,16.99
2525,7,18,20210927,4,3,16.84,14,50.52,39.91,7.98
2526,17,18,20220223,4,1,70.64,55,70.64,55.81,11.16
2527,6,84,20210118,4,4,11.79,10,47.14,37.24,7.45
2528,5,138,20210609,4,4,5.89,4,23.55,18.6,3.72
2529,7,34,20220713,2,3,18.43,14,55.28,43.67,8.73
2530,16,41,20231016,5,5,10.99,7,54.94,43.4,8.68
2531,7,129,20230424,6,4,17.33,14,69.31,54.75,10.95
2532,5,115,20210112,1,4,5.61,4,22.44,17.73,3.55
2533,17,85,20211221,5,4,73.16,55,292.62,231.17,46.23
2534,2,189,20230406,1,3,1280.83,900,3842.5,3035.58,607.12
2535,12,180,20221018,6,3,6.48,5,19.43,15.35,3.07
2536,14,64,20210909,2,5,13.2,9,66.0,52.14,10.43
2537,13,169,20221019,2,5,6.89,6,34.43,27.2,5.44
2538,2,62,20230929,2,3,1387.15,900,4161.45,3287.55,657.51
2539,10,171,20230210,1,2,49.74,32,99.48,78.59,15.72
2540,18,32,20220815,3,1,23.64,16,23.64,18.68,3.74
2541,11,105,20221226,4,2,9.81,8,19.62,15.5,3.1
2542,2,119,20221228,1,1,1277.49,900,1277.49,1009.22,201.84
2543,15,98,20230828,3,4,68.75,45,275.02,217.27,43.45
2544,2,3,20220725,3,1,1309.09,900,1309.09,1034.18,206.84
2545,11,172,20210715,6,4,10.74,8,42.96,33.94,6.79
2546,3,141,20210408,6,2,961.48,660,1922.96,1519.14,303.83
2547,5,121,20220921,3,2,4.74,4,9.48,7.49,1.5
2548,20,26,20210127,2,3,20.92,18,62.75,49.57,9.91
2549,13,44,20231130,1,1,8.63,6,8.63,6.82,1.36
2550,15,92,20210810,2,2,65.57,45,131.15,103.61,20.72
2551,18,56,20230828,4,1,24.29,16,24.29,19.19,3.84
2552,4,100,20230120,6,3,29.08,22,87.25,68.93,13.79
2553,1,13,20230509,4,2,1126.38,720,2252.75,1779.67,355.93
2554,8,52,20220622,1,1,34.08,26,34.08,26.92,5.38
2555,11,50,20210121,6,1,9.68,8,9.68,7.65,1.53
2556,6,186,20210519,2,1,13.08,10,13.08,10.33,2.07
2557,11,83,20210604,5,2,11.3,8,22.6,17.85,3.57
2558,13,110,20230216,1,2,7.24,6,14.48,11.44,2.29
2559,11,45,20220527,1,4,11.42,8,45.66,36.07,7.21
2560,13,55,20210119,4,2,6.8,6,13.6,10.74,2.15
2561,20,95,20220204,1,1,27.77,18,27.77,21.94,4.39
2562,10,197,20220812,5,4,50.93,32,203.72,160.94,32.19
2563,18,146,20210527,2,3,25.27,16,75.82,59.9,11.98
2564,11,162,20230511,6,4,11.51,8,46.05,36.38,7.28
2565,5,86,20230922,2,3,6.36,4,19.07,15.07,3.01
2566,16,18,20230815,3,1,9.83,7,9.83,7.77,1.55
2567,15,98,20230420,5,2,60.83,45,121.65,96.1,19.22
2568,1,60,20231009,1,5,1065.22,720,5326.09,4207.61,841.52
2569,10,61,20210629,6,4,47.32,32,189.26,149.52,29.9
2570,3,16,20230608,2,3,890.58,660,2671.74,2110.67,422.13
2571,5,97,20211018,2,1,4.88,4,4.88,3.86,0.77
2572,20,114,20231107,6,3,21.01,18,63.03,49.79,9.96
2573,2,134,20220401,4,3,1327.75,900,3983.24,3146.76,629.35
2574,11,88,20211125,2,2,10.96,8,21.91,17.31,3.46
2575,8,176,20230811,6,2,36.5,26,73.01,57.68,11.54
2576,17,83,20220701,2,4,77.82,55,311.28,245.91,49.18
2577,16,18,20210405,2,1,9.92,7,9.92,7.84,1.57
2578,7,33,20210722,1,2,19.55,14,39.1,30.89,6.18
2579,8,130,20211021,1,4,38.02,26,152.1,120.16,24.03
2580,6,185,20220323,2,2,13.12,10,26.24,20.73,4.15
2581,8,78,20230519,3,5,34.43,26,172.14,135.99,27.2
2582,7,70,20230630,4,1,22.06,14,22.06,17.43,3.49
2583,13,97,20220601,2,4,7.92,6,31.7,25.04,5.01
2584,20,189,20221227,4,2,27.18,18,54.35,42.94,8.59
2585,1,196,20221123,4,4,1099.46,720,4397.82,3474.28,694.86
2586,10,153,20231226,5,2,44.05,32,88.09,69.59,13.92
2587,9,98,20210909,4,3,34.5,26,103.49,81.76,16.35
2588,18,156,20220623,4,1,20.27,16,20.27,16.01,3.2
2589,16,51,20231024,2,2,7.71,7,15.43,12.19,2.44
2590,12,126,20221220,4,4,7.85,5,31.4,24.81,4.96
2591,12,99,20231201,4,3,7.1,5,21.31,16.83,3.37
2592,3,105,20230425,1,1,852.99,660,852.99,673.86,134.77
2593,6,50,20230323,4,3,14.86,10,44.57,35.21,7.04
2594,12,131,20231214,6,4,7.09,5,28.35,22.4,4.48
2595,2,167,20220614,4,4,1321.05,900,5284.2,4174.52,834.9
2596,16,9,20211215,3,1,10.14,7,10.14,8.01,1.6
2597,5,67,20230714,5,4,6.29,4,25.15,19.87,3.97
2598,9,64,20210730,5,5,40.97,26,204.87,161.85,32.37
2599,1,30,20210820,1,4,935.16,720,3740.64,2955.11,591.02
2600,3,133,20230421,2,4,780.72,660,3122.89,2467.08,493.42
2601,9,178,20220906,3,5,41.18,26,205.9,162.66,32.53
2602,13,151,20230803,3,4,8.86,6,35.43,27.99,5.6
2603,3,28,20231110,6,5,982.31,660,4911.54,3880.12,776.02
2604,5,69,20220510,6,2,6.26,4,12.52,9.89,1.98
2605,10,2,20220726,2,4,35.23,32,140.9,111.31,22.26
2606,14,135,20210412,4,3,13.2,9,39.6,31.28,6.26
2607,6,96,20210902,2,2,11.99,10,23.98,18.94,3.79
2608,17,29,20210920,4,5,82.9,55,414.48,327.44,65.49
2609,7,16,20210924,6,2,21.06,14,42.13,33.28,6.66
2610,9,105,20211004,4,5,30.02,26,150.1,118.58,23.72
2611,6,21,20230703,3,1,12.89,10,12.89,10.18,2.04
2612,3,88,20220202,1,5,803.48,660,4017.39,3173.74,634.75
2613,4,3,20221128,1,3,32.47,22,97.41,76.95,15.39
2614,19,11,20210112,1,2,16.33,12,32.67,25.81,5.16
2615,13,155,20210112,5,3,9.4,6,28.19,22.27,4.45
2616,11,155,20221110,4,3,10.28,8,30.85,24.37,4.87
2617,11,62,20220509,3,4,10.31,8,41.25,32.59,6.52
2618,12,85,20210324,1,1,6.64,5,6.64,5.25,1.05
2619,13,186,20230929,2,1,8.41,6,8.41,6.64,1.33
2620,9,180,20230201,2,3,34.47,26,103.42,81.7,16.34
2621,16,132,20230912,4,2,7.71,7,15.42,12.18,2.44
2622,11,5,20230705,6,3,12.29,8,36.88,29.14,5.83
2623,11,174,20231122,4,2,11.23,8,22.45,17.74,3.55
2624,20,21,20220728,3,4,28.25,18,113.01,89.28,17.86
2625,4,188,20221115,4,3,30.88,22,92.64,73.19,14.64
2626,5,134,20231019,5,5,4.46,4,22.32,17.63,3.53
2627,3,78,20221215,6,5,1051.78,660,5258.91,4154.54,830.91
2628,6,115,20221102,1,4,14.31,10,57.25,45.23,9.05
2629,8,55,20211213,2,1,29.97,26,29.97,23.68,4.74
2630,1,42,20231024,3,4,1067.87,720,4271.48,3374.47,674.89
2631,9,171,20211112,4,1,37.25,26,37.25,29.43,5.89
2632,16,24,20230207,6,3,10.75,7,32.26,25.49,5.1
2633,20,17,20230406,6,3,23.19,18,69.58,54.97,10.99
2634,13,168,20231026,6,5,9.5,6,47.49,37.52,7.5
2635,8,58,20220920,3,1,32.38,26,32.38,25.58,5.12
2636,3,88,20210610,6,5,1035.28,660,5176.4,4089.36,817.87
2637,4,147,20231205,3,2,33.59,22,67.17,53.06,10.61
2638,19,189,20220630,1,3,13.57,12,40.71,32.16,6.43
2639,7,100,20230208,4,3,20.8,14,62.4,49.3,9.86
2640,5,134,20230901,6,5,5.58,4,27.91,22.05,4.41
2641,13,3,20210603,5,4,7.55,6,30.19,23.85,4.77
2642,8,128,20220302,6,4,30.52,26,122.07,96.44,19.29
2643,5,192,20220211,6,1,5.6,4,5.6,4.42,0.88
2644,17,177,20220321,1,3,87.91,55,263.74,208.35,41.67
2645,19,123,20231011,6,2,16.17,12,32.34,25.55,5.11
2646,13,16,20231009,3,2,9.08,6,18.17,14.35,2.87
2647,8,180,20211029,6,1,40.6,26,40.6,32.07,6.41
2648,16,187,20210915,4,3,11.15,7,33.44,26.42,5.28
2649,6,6,20230804,5,4,12.69,10,50.75,40.09,8.02
2650,16,90,20230831,4,4,7.95,7,31.81,25.13,5.03
2651,10,73,20231109,6,2,46.42,32,92.84,73.34,14.67
2652,13,25,20230227,2,3,8.86,6,26.57,20.99,4.2
2653,2,182,20230413,3,4,1284.59,900,5138.34,4059.29,811.86
2654,5,114,20230410,6,4,4.98,4,19.93,15.74,3.15
2655,7,56,20210728,6,2,20.55,14,41.09,32.46,6.49
2656,12,186,20210114,5,1,7.2,5,7.2,5.69,1.14
2657,13,110,20210802,6,2,9.38,6,18.76,14.82,2.96
2658,12,122,20210519,2,1,5.79,5,5.79,4.57,0.91
2659,11,152,20230110,4,2,11.31,8,22.62,17.87,3.57
2660,8,9,20220803,1,2,33.76,26,67.51,53.33,10.67
2661,20,45,20220310,6,4,26.78,18,107.13,84.63,16.93
2662,3,200,20230821,4,4,816.82,660,3267.29,2581.16,516.23
2663,15,95,20230726,1,1,52.12,45,52.12,41.17,8.23
2664,16,165,20210624,6,5,8.49,7,42.44,33.53,6.71
2665,19,147,20230421,4,3,17.36,12,52.09,41.15,8.23
